Date,Price
07/02/2017,"2,536.50"
07/03/2017,"2,572.50"
07/04/2017,"2,617.30"
07/05/2017,"2,627.90"
07/06/2017,"2,614.20"
07/07/2017,"2,513.90"
07/08/2017,"2,564.90"
07/09/2017,"2,511.40"
07/10/2017,"2,344.00"
07/11/2017,"2,324.30"
07/12/2017,"2,403.10"
07/13/2017,"2,362.40"
07/14/2017,"2,234.20"
07/15/2017,"1,975.10"
07/16/2017,"1,914.10"
07/17/2017,"2,233.40"
07/18/2017,"2,320.20"
07/19/2017,"2,282.60"
07/20/2017,"2,866.00"
07/21/2017,"2,675.10"
07/22/2017,"2,836.50"
07/23/2017,"2,756.60"
07/24/2017,"2,763.40"
07/25/2017,"2,582.60"
07/26/2017,"2,559.20"
07/27/2017,"2,691.90"
07/28/2017,"2,806.80"
07/29/2017,"2,733.50"
07/30/2017,"2,766.50"
07/31/2017,"2,883.30"
08/01/2017,"2,747.00"
08/02/2017,"2,720.50"
08/03/2017,"2,810.00"
08/04/2017,"2,878.50"
08/05/2017,"3,262.80"
08/06/2017,"3,232.00"
08/07/2017,"3,401.90"
08/08/2017,"3,429.40"
08/09/2017,"3,348.80"
08/10/2017,"3,425.70"
08/11/2017,"3,654.40"
08/12/2017,"3,871.60"
08/13/2017,"4,062.60"
08/14/2017,"4,327.90"
08/15/2017,"4,161.70"
08/16/2017,"4,387.40"
08/17/2017,"4,278.90"
08/18/2017,"4,105.40"
08/19/2017,"4,150.50"
08/20/2017,"4,066.60"
08/21/2017,"4,005.10"
08/22/2017,"4,089.70"
08/23/2017,"4,141.10"
08/24/2017,"4,318.40"
08/25/2017,"4,364.40"
08/26/2017,"4,352.30"
08/27/2017,"4,345.80"
08/28/2017,"4,390.30"
08/29/2017,"4,597.30"
08/30/2017,"4,583.00"
08/31/2017,"4,735.10"
09/01/2017,"4,921.90"
09/02/2017,"4,573.80"
09/03/2017,"4,612.90"
09/04/2017,"4,267.50"
09/05/2017,"4,409.10"
09/06/2017,"4,618.70"
09/07/2017,"4,635.60"
09/08/2017,"4,326.50"
09/09/2017,"4,335.10"
09/10/2017,"4,245.90"
09/11/2017,"4,217.90"
09/12/2017,"4,158.90"
09/13/2017,"3,870.30"
09/14/2017,"3,243.10"
09/15/2017,"3,713.80"
09/16/2017,"3,698.90"
09/17/2017,"3,689.60"
09/18/2017,"4,100.30"
09/19/2017,"3,908.00"
09/20/2017,"3,882.20"
09/21/2017,"3,617.30"
09/22/2017,"3,600.80"
09/23/2017,"3,788.00"
09/24/2017,"3,667.50"
09/25/2017,"3,932.80"
09/26/2017,"3,892.70"
09/27/2017,"4,212.20"
09/28/2017,"4,195.60"
09/29/2017,"4,172.80"
09/30/2017,"4,360.60"
10/01/2017,"4,403.10"
10/02/2017,"4,401.30"
10/03/2017,"4,314.20"
10/04/2017,"4,218.70"
10/05/2017,"4,321.40"
10/06/2017,"4,371.90"
10/07/2017,"4,435.80"
10/08/2017,"4,611.70"
10/09/2017,"4,777.50"
10/10/2017,"4,763.40"
10/11/2017,"4,824.20"
10/12/2017,"5,432.60"
10/13/2017,"5,637.30"
10/14/2017,"5,824.70"
10/15/2017,"5,688.10"
10/16/2017,"5,759.30"
10/17/2017,"5,598.60"
10/18/2017,"5,575.80"
10/19/2017,"5,698.60"
10/20/2017,"5,993.10"
10/21/2017,"6,006.60"
10/22/2017,"5,982.90"
10/23/2017,"5,903.60"
10/24/2017,"5,513.10"
10/25/2017,"5,734.00"
10/26/2017,"5,887.60"
10/27/2017,"5,764.60"
10/28/2017,"5,726.60"
10/29/2017,"6,147.50"
10/30/2017,"6,124.30"
10/31/2017,"6,451.20"
11/01/2017,"6,737.80"
11/02/2017,"7,024.80"
11/03/2017,"7,152.10"
11/04/2017,"7,363.80"
11/05/2017,"7,389.50"
11/06/2017,"6,959.20"
11/07/2017,"7,102.80"
11/08/2017,"7,444.40"
11/09/2017,"7,129.60"
11/10/2017,"6,565.80"
11/11/2017,"6,339.90"
11/12/2017,"5,878.10"
11/13/2017,"6,522.50"
11/14/2017,"6,597.10"
11/15/2017,"7,283.20"
11/16/2017,"7,853.70"
11/17/2017,"7,700.00"
11/18/2017,"7,780.90"
11/19/2017,"8,042.60"
11/20/2017,"8,244.70"
11/21/2017,"8,100.00"
11/22/2017,"8,234.50"
11/23/2017,"8,013.40"
11/24/2017,"8,200.80"
11/25/2017,"8,754.70"
11/26/2017,"9,318.40"
11/27/2017,"9,733.20"
11/28/2017,"9,906.00"
11/29/2017,"9,837.90"
11/30/2017,"9,946.80"
12/01/2017,"10,861.50"
12/02/2017,"10,912.70"
12/03/2017,"11,246.20"
12/04/2017,"11,623.90"
12/05/2017,"11,667.10"
12/06/2017,"13,749.60"
12/07/2017,"16,850.30"
12/08/2017,"16,047.60"
12/09/2017,"14,843.40"
12/10/2017,"15,059.60"
12/11/2017,"16,732.50"
12/12/2017,"17,083.90"
12/13/2017,"16,286.80"
12/14/2017,"16,467.90"
12/15/2017,"17,604.80"
12/16/2017,"19,345.50"
12/17/2017,"19,065.70"
12/18/2017,"18,972.30"
12/19/2017,"17,523.70"
12/20/2017,"16,462.00"
12/21/2017,"15,632.10"
12/22/2017,"13,665.00"
12/23/2017,"14,396.50"
12/24/2017,"13,790.00"
12/25/2017,"13,833.50"
12/26/2017,"15,756.60"
12/27/2017,"15,416.60"
12/28/2017,"14,398.70"
12/29/2017,"14,392.60"
12/30/2017,"12,531.50"
12/31/2017,"13,850.40"
01/01/2018,"13,444.90"
01/02/2018,"14,754.10"
01/03/2018,"15,156.60"
01/04/2018,"15,180.10"
01/05/2018,"16,954.80"
01/06/2018,"17,172.30"
01/07/2018,"16,228.20"
01/08/2018,"14,976.20"
01/09/2018,"14,778.50"
01/10/2018,"15,043.00"
01/11/2018,"13,535.40"
01/12/2018,"13,886.70"
01/13/2018,"14,292.20"
01/14/2018,"13,695.20"
01/15/2018,"13,697.50"
01/16/2018,"11,362.00"
01/17/2018,"11,192.30"
01/18/2018,"11,245.40"
01/19/2018,"11,580.20"
01/20/2018,"12,858.90"
01/21/2018,"11,594.90"
01/22/2018,"10,864.80"
01/23/2018,"10,903.20"
01/24/2018,"11,452.30"
01/25/2018,"11,203.00"
01/26/2018,"11,118.10"
01/27/2018,"11,467.50"
01/28/2018,"11,795.10"
01/29/2018,"11,244.80"
01/30/2018,"10,166.00"
01/31/2018,"10,265.40"
02/01/2018,"9,181.10"
02/02/2018,"8,893.20"
02/03/2018,"9,241.10"
02/04/2018,"8,222.20"
02/05/2018,"6,938.50"
02/06/2018,"7,701.20"
02/07/2018,"7,594.70"
02/08/2018,"8,164.20"
02/09/2018,"8,699.80"
02/10/2018,"8,559.60"
02/11/2018,"8,081.90"
02/12/2018,"8,903.50"
02/13/2018,"8,539.20"
02/14/2018,"9,476.30"
02/15/2018,"10,037.30"
02/16/2018,"10,178.70"
02/17/2018,"11,073.50"
02/18/2018,"10,398.80"
02/19/2018,"11,169.40"
02/20/2018,"11,238.70"
02/21/2018,"10,473.00"
02/22/2018,"9,841.70"
02/23/2018,"10,170.40"
02/24/2018,"9,704.30"
02/25/2018,"9,585.20"
02/26/2018,"10,285.10"
02/27/2018,"10,594.40"
02/28/2018,"10,333.90"
03/01/2018,"10,904.50"
03/02/2018,"10,827.70"
03/03/2018,"11,402.30"
03/04/2018,"11,416.50"
03/05/2018,"11,330.60"
03/06/2018,"10,675.10"
03/07/2018,"9,902.90"
03/08/2018,"9,300.00"
03/09/2018,"9,217.00"
03/10/2018,"8,762.00"
03/11/2018,"9,529.60"
03/12/2018,"9,137.40"
03/13/2018,"9,154.90"
03/14/2018,"8,210.60"
03/15/2018,"8,264.40"
03/16/2018,"8,289.20"
03/17/2018,"7,874.90"
03/18/2018,"8,201.20"
03/19/2018,"8,616.80"
03/20/2018,"8,912.60"
03/21/2018,"8,905.90"
03/22/2018,"8,726.20"
03/23/2018,"8,916.80"
03/24/2018,"8,547.40"
03/25/2018,"8,473.20"
03/26/2018,"8,143.50"
03/27/2018,"7,801.70"
03/28/2018,"7,954.90"
03/29/2018,"7,129.20"
03/30/2018,"6,853.70"
03/31/2018,"6,938.20"
04/01/2018,"6,825.20"
04/02/2018,"7,068.40"
04/03/2018,"7,424.20"
04/04/2018,"6,808.90"
04/05/2018,"6,782.00"
04/06/2018,"6,624.30"
04/07/2018,"6,905.70"
04/08/2018,"7,030.50"
04/09/2018,"6,781.90"
04/10/2018,"6,854.80"
04/11/2018,"6,962.10"
04/12/2018,"7,926.60"
04/13/2018,"7,887.40"
04/14/2018,"8,004.40"
04/15/2018,"8,363.60"
04/16/2018,"8,070.00"
04/17/2018,"7,908.60"
04/18/2018,"8,178.40"
04/19/2018,"8,290.80"
04/20/2018,"8,867.00"
04/21/2018,"8,923.10"
04/22/2018,"8,806.70"
04/23/2018,"8,952.80"
04/24/2018,"9,645.30"
04/25/2018,"8,873.10"
04/26/2018,"9,287.00"
04/27/2018,"8,940.90"
04/28/2018,"9,352.40"
04/29/2018,"9,415.10"
04/30/2018,"9,245.10"
05/01/2018,"9,074.90"
05/02/2018,"9,243.20"
05/03/2018,"9,749.70"
05/04/2018,"9,708.60"
05/05/2018,"9,853.50"
05/06/2018,"9,656.40"
05/07/2018,"9,431.60"
05/08/2018,"9,196.40"
05/09/2018,"9,319.10"
05/10/2018,"9,025.70"
05/11/2018,"8,408.30"
05/12/2018,"8,459.50"
05/13/2018,"8,693.50"
05/14/2018,"8,674.10"
05/15/2018,"8,477.00"
05/16/2018,"8,344.40"
05/17/2018,"8,063.00"
05/18/2018,"8,245.70"
05/19/2018,"8,245.10"
05/20/2018,"8,529.00"
05/21/2018,"8,403.30"
05/22/2018,"8,006.00"
05/23/2018,"7,512.30"
05/24/2018,"7,592.90"
05/25/2018,"7,477.70"
05/26/2018,"7,361.30"
05/27/2018,"7,366.70"
05/28/2018,"7,119.30"
05/29/2018,"7,467.70"
05/30/2018,"7,400.10"
05/31/2018,"7,502.60"
06/01/2018,"7,530.80"
06/02/2018,"7,646.60"
06/03/2018,"7,729.30"
06/04/2018,"7,504.30"
06/05/2018,"7,631.50"
06/06/2018,"7,661.00"
06/07/2018,"7,697.80"
06/08/2018,"7,622.10"
06/09/2018,"7,515.80"
06/10/2018,"6,775.10"
06/11/2018,"6,885.90"
06/12/2018,"6,558.20"
06/13/2018,"6,312.30"
06/14/2018,"6,647.10"
06/15/2018,"6,410.30"
06/16/2018,"6,505.80"
06/17/2018,"6,460.30"
06/18/2018,"6,719.80"
06/19/2018,"6,752.40"
06/20/2018,"6,765.40"
06/21/2018,"6,728.00"
06/22/2018,"6,055.70"
06/23/2018,"6,167.30"
06/24/2018,"6,154.60"
06/25/2018,"6,256.60"
06/26/2018,"6,082.10"
06/27/2018,"6,154.90"
06/28/2018,"5,883.50"
06/29/2018,"6,213.30"
06/30/2018,"6,398.90"
07/01/2018,"6,366.80"
07/02/2018,"6,619.50"
07/03/2018,"6,513.50"
07/04/2018,"6,598.40"
07/05/2018,"6,546.50"
07/06/2018,"6,617.70"
07/07/2018,"6,765.50"
07/08/2018,"6,714.80"
07/09/2018,"6,667.10"
07/10/2018,"6,307.20"
07/11/2018,"6,389.10"
07/12/2018,"6,250.60"
07/13/2018,"6,230.20"
07/14/2018,"6,254.80"
07/15/2018,"6,362.90"
07/16/2018,"6,729.90"
07/17/2018,"7,322.00"
07/18/2018,"7,383.60"
07/19/2018,"7,477.50"
07/20/2018,"7,339.40"
07/21/2018,"7,408.70"
07/22/2018,"7,412.30"
07/23/2018,"7,723.00"
07/24/2018,"8,407.00"
07/25/2018,"8,173.70"
07/26/2018,"7,937.00"
07/27/2018,"8,187.40"
07/28/2018,"8,234.10"
07/29/2018,"8,215.60"
07/30/2018,"8,177.10"
07/31/2018,"7,729.40"
08/01/2018,"7,606.40"
08/02/2018,"7,535.60"
08/03/2018,"7,419.00"
08/04/2018,"7,014.30"
08/05/2018,"7,027.10"
08/06/2018,"6,943.60"
08/07/2018,"6,724.90"
08/08/2018,"6,283.60"
08/09/2018,"6,538.80"
08/10/2018,"6,152.30"
08/11/2018,"6,231.60"
08/12/2018,"6,313.00"
08/13/2018,"6,255.30"
08/14/2018,"6,190.20"
08/15/2018,"6,256.90"
08/16/2018,"6,306.70"
08/17/2018,"6,581.70"
08/18/2018,"6,379.10"
08/19/2018,"6,481.50"
08/20/2018,"6,268.10"
08/21/2018,"6,482.20"
08/22/2018,"6,359.60"
08/23/2018,"6,521.20"
08/24/2018,"6,680.40"
08/25/2018,"6,734.80"
08/26/2018,"6,712.70"
08/27/2018,"6,897.60"
08/28/2018,"7,074.60"
08/29/2018,"7,029.10"
08/30/2018,"6,993.70"
08/31/2018,"7,033.80"
09/01/2018,"7,189.60"
09/02/2018,"7,293.90"
09/03/2018,"7,264.20"
09/04/2018,"7,377.50"
09/05/2018,"6,706.80"
09/06/2018,"6,514.00"
09/07/2018,"6,390.90"
09/08/2018,"6,184.30"
09/09/2018,"6,238.50"
09/10/2018,"6,321.00"
09/11/2018,"6,293.90"
09/12/2018,"6,338.00"
09/13/2018,"6,482.90"
09/14/2018,"6,483.70"
09/15/2018,"6,519.00"
09/16/2018,"6,500.20"
09/17/2018,"6,251.90"
09/18/2018,"6,342.00"
09/19/2018,"6,390.40"
09/20/2018,"6,489.20"
09/21/2018,"6,766.70"
09/22/2018,"6,729.60"
09/23/2018,"6,704.10"
09/24/2018,"6,584.10"
09/25/2018,"6,445.10"
09/26/2018,"6,468.10"
09/27/2018,"6,689.20"
09/28/2018,"6,636.00"
09/29/2018,"6,603.90"
09/30/2018,"6,635.20"
10/01/2018,"6,608.20"
10/02/2018,"6,549.90"
10/03/2018,"6,507.80"
10/04/2018,"6,584.20"
10/05/2018,"6,639.10"
10/06/2018,"6,596.30"
10/07/2018,"6,611.00"
10/08/2018,"6,669.60"
10/09/2018,"6,650.80"
10/10/2018,"6,618.00"
10/11/2018,"6,239.10"
10/12/2018,"6,291.30"
10/13/2018,"6,321.70"
10/14/2018,"6,326.80"
10/15/2018,"6,699.80"
10/16/2018,"6,705.30"
10/17/2018,"6,686.60"
10/18/2018,"6,574.10"
10/19/2018,"6,512.00"
10/20/2018,"6,572.20"
10/21/2018,"6,583.00"
10/22/2018,"6,555.80"
10/23/2018,"6,528.70"
10/24/2018,"6,530.70"
10/25/2018,"6,507.00"
10/26/2018,"6,510.00"
10/27/2018,"6,494.20"
10/28/2018,"6,486.10"
10/29/2018,"6,335.00"
10/30/2018,"6,325.70"
10/31/2018,"6,365.90"
11/01/2018,"6,400.50"
11/02/2018,"6,424.70"
11/03/2018,"6,386.20"
11/04/2018,"6,478.20"
11/05/2018,"6,459.70"
11/06/2018,"6,502.80"
11/07/2018,"6,565.30"
11/08/2018,"6,474.00"
11/09/2018,"6,412.00"
11/10/2018,"6,427.10"
11/11/2018,"6,446.10"
11/12/2018,"6,435.00"
11/13/2018,"6,429.20"
11/14/2018,"5,842.40"
11/15/2018,"5,718.90"
11/16/2018,"5,636.20"
11/17/2018,"5,621.80"
11/18/2018,"5,658.30"
11/19/2018,"4,883.80"
11/20/2018,"4,524.60"
11/21/2018,"4,638.70"
11/22/2018,"4,356.00"
11/23/2018,"4,398.00"
11/24/2018,"3,920.40"
11/25/2018,"4,062.20"
11/26/2018,"3,837.00"
11/27/2018,"3,866.50"
11/28/2018,"4,265.40"
11/29/2018,"4,296.50"
11/30/2018,"4,039.70"
12/01/2018,"4,196.20"
12/02/2018,"4,160.40"
12/03/2018,"3,897.80"
12/04/2018,"3,958.50"
12/05/2018,"3,771.60"
12/06/2018,"3,508.60"
12/07/2018,"3,422.20"
12/08/2018,"3,430.40"
12/09/2018,"3,567.50"
12/10/2018,"3,460.50"
12/11/2018,"3,407.70"
12/12/2018,"3,466.10"
12/13/2018,"3,315.30"
12/14/2018,"3,247.80"
12/15/2018,"3,228.70"
12/16/2018,"3,247.90"
12/17/2018,"3,526.10"
12/18/2018,"3,668.00"
12/19/2018,"3,687.10"
12/20/2018,"4,076.00"
12/21/2018,"3,850.90"
12/22/2018,"3,964.40"
12/23/2018,"3,944.40"
12/24/2018,"4,026.10"
12/25/2018,"3,762.50"
12/26/2018,"3,793.70"
12/27/2018,"3,586.90"
12/28/2018,"3,861.60"
12/29/2018,"3,706.80"
12/30/2018,"3,815.00"
12/31/2018,"3,709.40"
01/01/2019,"3,809.40"
01/02/2019,"3,873.80"
01/03/2019,"3,780.10"
01/04/2019,"3,802.70"
01/05/2019,"3,785.40"
01/06/2019,"4,004.10"
01/07/2019,"3,985.90"
01/08/2019,"3,971.00"
01/09/2019,"3,978.00"
01/10/2019,"3,603.70"
01/11/2019,"3,616.50"
01/12/2019,"3,597.20"
01/13/2019,"3,490.20"
01/14/2019,"3,638.10"
01/15/2019,"3,571.30"
01/16/2019,"3,588.00"
01/17/2019,"3,626.40"
01/18/2019,"3,605.60"
01/19/2019,"3,677.80"
01/20/2019,"3,542.30"
01/21/2019,"3,536.70"
01/22/2019,"3,580.10"
01/23/2019,"3,561.50"
01/24/2019,"3,574.30"
01/25/2019,"3,572.00"
01/26/2019,"3,570.90"
01/27/2019,"3,555.60"
01/28/2019,"3,442.80"
01/29/2019,"3,414.80"
01/30/2019,"3,460.00"
01/31/2019,"3,437.20"
02/01/2019,"3,467.90"
02/02/2019,"3,502.50"
02/03/2019,"3,459.10"
02/04/2019,"3,462.80"
02/05/2019,"3,468.40"
02/06/2019,"3,404.30"
02/07/2019,"3,397.70"
02/08/2019,"3,661.70"
02/09/2019,"3,661.40"
02/10/2019,"3,679.00"
02/11/2019,"3,631.80"
02/12/2019,"3,632.00"
02/13/2019,"3,611.50"
02/14/2019,"3,592.60"
02/15/2019,"3,604.70"
02/16/2019,"3,616.80"
02/17/2019,"3,664.20"
02/18/2019,"3,896.00"
02/19/2019,"3,914.30"
02/20/2019,"3,972.40"
02/21/2019,"3,936.60"
02/22/2019,"3,965.20"
02/23/2019,"4,120.40"
02/24/2019,"3,755.20"
02/25/2019,"3,833.70"
02/26/2019,"3,810.30"
02/27/2019,"3,814.60"
02/28/2019,"3,816.60"
03/01/2019,"3,821.90"
03/02/2019,"3,823.10"
03/03/2019,"3,809.50"
03/04/2019,"3,715.90"
03/05/2019,"3,857.20"
03/06/2019,"3,863.00"
03/07/2019,"3,875.10"
03/08/2019,"3,865.90"
03/09/2019,"3,944.30"
03/10/2019,"3,915.20"
03/11/2019,"3,870.30"
03/12/2019,"3,886.00"
03/13/2019,"3,865.10"
03/14/2019,"3,879.00"
03/15/2019,"3,924.30"
03/16/2019,"4,006.40"
03/17/2019,"3,981.50"
03/18/2019,"3,990.20"
03/19/2019,"4,017.00"
03/20/2019,"4,041.20"
03/21/2019,"3,982.20"
03/22/2019,"3,990.40"
03/23/2019,"4,002.50"
03/24/2019,"3,994.70"
03/25/2019,"3,937.00"
03/26/2019,"3,942.80"
03/27/2019,"4,041.70"
03/28/2019,"4,025.60"
03/29/2019,"4,102.20"
03/30/2019,"4,111.80"
03/31/2019,"4,102.30"
04/01/2019,"4,145.10"
04/02/2019,"4,859.30"
04/03/2019,"4,968.70"
04/04/2019,"4,902.40"
04/05/2019,"5,010.20"
04/06/2019,"5,046.20"
04/07/2019,"5,173.60"
04/08/2019,"5,245.20"
04/09/2019,"5,158.40"
04/10/2019,"5,307.80"
04/11/2019,"5,022.60"
04/12/2019,"5,054.20"
04/13/2019,"5,051.80"
04/14/2019,"5,134.80"
04/15/2019,"5,032.30"
04/16/2019,"5,180.90"
04/17/2019,"5,208.30"
04/18/2019,"5,264.70"
04/19/2019,"5,241.00"
04/20/2019,"5,290.20"
04/21/2019,"5,243.50"
04/22/2019,"5,346.70"
04/23/2019,"5,511.60"
04/24/2019,"5,415.60"
04/25/2019,"5,209.10"
04/26/2019,"5,298.30"
04/27/2019,"5,265.90"
04/28/2019,"5,302.30"
04/29/2019,"5,235.00"
04/30/2019,"5,320.80"
05/01/2019,"5,384.20"
05/02/2019,"5,493.80"
05/03/2019,"5,766.80"
05/04/2019,"5,830.90"
05/05/2019,"5,774.90"
05/06/2019,"5,745.10"
05/07/2019,"5,849.50"
05/08/2019,"5,990.30"
05/09/2019,"6,191.50"
05/10/2019,"6,386.00"
05/11/2019,"7,190.30"
05/12/2019,"6,984.80"
05/13/2019,"7,806.00"
05/14/2019,"7,994.60"
05/15/2019,"8,164.60"
05/16/2019,"7,871.80"
05/17/2019,"7,359.50"
05/18/2019,"7,262.60"
05/19/2019,"8,157.20"
05/20/2019,"7,965.30"
05/21/2019,"7,930.30"
05/22/2019,"7,635.70"
05/23/2019,"7,852.10"
05/24/2019,"7,970.10"
05/25/2019,"8,027.40"
05/26/2019,"8,630.20"
05/27/2019,"8,760.10"
05/28/2019,"8,716.30"
05/29/2019,"8,647.80"
05/30/2019,"8,271.90"
05/31/2019,"8,558.30"
06/01/2019,"8,545.70"
06/02/2019,"8,728.60"
06/03/2019,"8,124.80"
06/04/2019,"7,685.50"
06/05/2019,"7,779.10"
06/06/2019,"7,784.90"
06/07/2019,"7,985.20"
06/08/2019,"7,901.40"
06/09/2019,"7,635.00"
06/10/2019,"7,987.80"
06/11/2019,"7,888.00"
06/12/2019,"8,133.10"
06/13/2019,"8,219.00"
06/14/2019,"8,656.10"
06/15/2019,"8,812.50"
06/16/2019,"8,962.50"
06/17/2019,"9,318.80"
06/18/2019,"9,080.60"
06/19/2019,"9,255.40"
06/20/2019,"9,517.00"
06/21/2019,"10,179.30"
06/22/2019,"10,721.70"
06/23/2019,"10,897.10"
06/24/2019,"11,046.40"
06/25/2019,"11,809.90"
06/26/2019,"13,063.80"
06/27/2019,"11,287.80"
06/28/2019,"12,409.10"
06/29/2019,"11,906.50"
06/30/2019,"10,818.60"
07/01/2019,"10,616.60"
07/02/2019,"10,835.90"
07/03/2019,"11,900.80"
07/04/2019,"11,163.10"
07/05/2019,"10,970.20"
07/06/2019,"11,268.00"
07/07/2019,"11,415.90"
07/08/2019,"12,252.60"
07/09/2019,"12,541.50"
07/10/2019,"12,110.60"
07/11/2019,"11,342.30"
07/12/2019,"11,762.10"
07/13/2019,"11,364.90"
07/14/2019,"10,200.10"
07/15/2019,"10,845.90"
07/16/2019,"9,424.80"
07/17/2019,"9,723.20"
07/18/2019,"10,651.40"
07/19/2019,"10,571.50"
07/20/2019,"10,826.70"
07/21/2019,"10,714.40"
07/22/2019,"10,412.50"
07/23/2019,"9,888.70"
07/24/2019,"9,804.30"
07/25/2019,"9,945.30"
07/26/2019,"9,831.00"
07/27/2019,"9,492.10"
07/28/2019,"9,727.80"
07/29/2019,"9,580.90"
07/30/2019,"9,580.70"
07/31/2019,"10,082.00"
08/01/2019,"10,380.00"
08/02/2019,"10,520.10"
08/03/2019,"10,815.70"
08/04/2019,"10,934.60"
08/05/2019,"11,816.80"
08/06/2019,"11,480.90"
08/07/2019,"12,013.90"
08/08/2019,"12,191.60"
08/09/2019,"12,089.80"
08/10/2019,"11,314.50"
08/11/2019,"11,517.20"
08/12/2019,"11,394.20"
08/13/2019,"10,892.90"
08/14/2019,"10,049.40"
08/15/2019,"10,303.40"
08/16/2019,"10,335.60"
08/17/2019,"10,218.10"
08/18/2019,"10,312.70"
08/19/2019,"10,910.70"
08/20/2019,"10,752.60"
08/21/2019,"10,141.50"
08/22/2019,"10,105.00"
08/23/2019,"10,388.70"
08/24/2019,"10,131.00"
08/25/2019,"10,136.30"
08/26/2019,"10,371.80"
08/27/2019,"10,184.80"
08/28/2019,"9,729.40"
08/29/2019,"9,491.00"
08/30/2019,"9,585.40"
08/31/2019,"9,594.40"
09/01/2019,"9,729.30"
09/02/2019,"10,348.80"
09/03/2019,"10,612.30"
09/04/2019,"10,568.20"
09/05/2019,"10,566.90"
09/06/2019,"10,309.30"
09/07/2019,"10,461.10"
09/08/2019,"10,402.80"
09/09/2019,"10,309.00"
09/10/2019,"10,105.40"
09/11/2019,"10,162.50"
09/12/2019,"10,415.10"
09/13/2019,"10,342.10"
09/14/2019,"10,337.30"
09/15/2019,"10,311.50"
09/16/2019,"10,255.50"
09/17/2019,"10,195.70"
09/18/2019,"10,164.70"
09/19/2019,"10,250.50"
09/20/2019,"10,172.70"
09/21/2019,"9,993.00"
09/22/2019,"10,031.60"
09/23/2019,"9,702.20"
09/24/2019,"8,513.90"
09/25/2019,"8,432.40"
09/26/2019,"8,063.80"
09/27/2019,"8,184.90"
09/28/2019,"8,208.50"
09/29/2019,"8,049.10"
09/30/2019,"8,284.30"
10/01/2019,"8,302.70"
10/02/2019,"8,364.10"
10/03/2019,"8,226.90"
10/04/2019,"8,148.10"
10/05/2019,"8,127.30"
10/06/2019,"7,881.90"
10/07/2019,"8,198.60"
10/08/2019,"8,182.90"
10/09/2019,"8,566.70"
10/10/2019,"8,562.30"
10/11/2019,"8,267.80"
10/12/2019,"8,304.40"
10/13/2019,"8,281.50"
10/14/2019,"8,353.30"
10/15/2019,"8,167.20"
10/16/2019,"8,000.40"
10/17/2019,"8,073.30"
10/18/2019,"7,948.50"
10/19/2019,"7,957.30"
10/20/2019,"8,223.40"
10/21/2019,"8,208.20"
10/22/2019,"8,031.40"
10/23/2019,"7,477.00"
10/24/2019,"7,422.70"
10/25/2019,"8,658.30"
10/26/2019,"9,230.60"
10/27/2019,"9,529.60"
10/28/2019,"9,207.20"
10/29/2019,"9,411.30"
10/30/2019,"9,157.90"
10/31/2019,"9,152.60"
11/01/2019,"9,230.10"
11/02/2019,"9,300.60"
11/03/2019,"9,198.30"
11/04/2019,"9,396.40"
11/05/2019,"9,310.80"
11/06/2019,"9,338.90"
11/07/2019,"9,223.50"
11/08/2019,"8,778.20"
11/09/2019,"8,804.50"
11/10/2019,"9,036.80"
11/11/2019,"8,736.90"
11/12/2019,"8,812.60"
11/13/2019,"8,783.10"
11/14/2019,"8,661.20"
11/15/2019,"8,476.30"
11/16/2019,"8,497.30"
11/17/2019,"8,509.80"
11/18/2019,"8,208.40"
11/19/2019,"8,145.70"
11/20/2019,"8,099.30"
11/21/2019,"7,627.90"
11/22/2019,"7,272.50"
11/23/2019,"7,324.10"
11/24/2019,"6,924.70"
11/25/2019,"7,115.60"
11/26/2019,"7,162.80"
11/27/2019,"7,510.60"
11/28/2019,"7,426.70"
11/29/2019,"7,742.70"
11/30/2019,"7,546.60"
12/01/2019,"7,396.40"
12/02/2019,"7,298.20"
12/03/2019,"7,291.80"
12/04/2019,"7,204.40"
12/05/2019,"7,399.20"
12/06/2019,"7,530.80"
12/07/2019,"7,510.90"
12/08/2019,"7,524.40"
12/09/2019,"7,355.80"
12/10/2019,"7,235.70"
12/11/2019,"7,208.00"
12/12/2019,"7,208.00"
12/13/2019,"7,255.20"
12/14/2019,"7,080.80"
12/15/2019,"7,128.50"
12/16/2019,"6,903.50"
12/17/2019,"6,613.30"
12/18/2019,"7,276.00"
12/19/2019,"7,165.50"
12/20/2019,"7,196.40"
12/21/2019,"7,156.20"
12/22/2019,"7,495.80"
12/23/2019,"7,322.80"
12/24/2019,"7,268.30"
12/25/2019,"7,224.80"
12/26/2019,"7,210.90"
12/27/2019,"7,261.70"
12/28/2019,"7,321.50"
12/29/2019,"7,397.50"
12/30/2019,"7,261.80"
12/31/2019,"7,196.40"
01/01/2020,"7,199.80"
01/02/2020,"6,967.00"
01/03/2020,"7,343.10"
01/04/2020,"7,376.80"
01/05/2020,"7,372.50"
01/06/2020,"7,759.10"
01/07/2020,"8,155.70"
01/08/2020,"8,059.60"
01/09/2020,"7,842.40"
01/10/2020,"8,187.10"
01/11/2020,"8,024.10"
01/12/2020,"8,187.60"
01/13/2020,"8,111.40"
01/14/2020,"8,829.20"
01/15/2020,"8,818.30"
01/16/2020,"8,726.90"
01/17/2020,"8,913.10"
01/18/2020,"8,916.30"
01/19/2020,"8,706.20"
